gate,cell_id,N,noise,seed,method,family,v_policy,v_behaviour_expected,v_optimal_same_start,nv,selected_unseen_rate,mean_behavior_prob,mean_logged_count,support_mask,bandit_updates,w_clip
gate2D_bandit,N1600_noise0p5,1600,0.5,2,"Bandit oracle (myopic, true R)",Bandit,420.7019605669336,420.7019605669336,477.9242309914933,0.0,0.0,0.8470534631522537,144.488359375,none,,
gate2D_bandit,N1600_noise0p5,1600,0.5,3,Bandit DM,Bandit,316.4750228010731,420.1985074854882,477.65883098140347,-1.8051322786546549,0.9878125,0.007344414379590259,0.465,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,3,Bandit DM support top3,Bandit,429.26317641016294,420.1985074854882,477.65883098140347,0.1577552713450893,0.0,0.7354909869634324,119.238203125,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,3,Bandit IPS,Bandit,280.53472994084956,420.1985074854882,477.65883098140347,-2.430612447814832,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,3,Bandit IPS support top3,Bandit,428.7103335368517,420.1985074854882,477.65883098140347,0.14813397373177967,0.0,0.8029421890051042,137.26046875,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,3,Bandit DR,Bandit,316.4750228010731,420.1985074854882,477.65883098140347,-1.8051322786546549,0.9878125,0.007344414379590259,0.465,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,3,Bandit DR support top3,Bandit,428.8071753898062,420.1985074854882,477.65883098140347,0.1498193428188752,0.0,0.7396067858867664,121.068671875,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,3,"Bandit oracle (myopic, true R)",Bandit,420.1985074854882,420.1985074854882,477.65883098140347,0.0,0.0,0.8475514782955645,148.700859375,none,,
gate2D_bandit,N1600_noise0p5,1600,0.5,4,Bandit DM,Bandit,337.8587967822012,422.8141069914742,479.6367344894461,-1.495096477407794,0.9634375,0.025311812179016874,1.687109375,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,4,Bandit DM support top3,Bandit,429.7617420472011,422.8141069914742,479.6367344894461,0.12226881018437356,0.0,0.8081630391475148,126.35828125,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,4,Bandit IPS,Bandit,319.155423006098,422.8141069914742,479.6367344894461,-1.8242501015827894,0.98640625,0.006875181562893387,0.482421875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,4,Bandit IPS support top3,Bandit,431.6509879019686,422.8141069914742,479.6367344894461,0.15551693576313097,0.0,0.7995565511163898,135.960390625,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,4,Bandit DR,Bandit,339.5526384384198,422.8141069914742,479.6367344894461,-1.465287196654645,0.930625,0.05640229290856905,5.377421875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,4,Bandit DR support top3,Bandit,430.7568245727557,422.8141069914742,479.6367344894461,0.13978089241939737,0.0,0.7875307220894828,123.955703125,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,4,"Bandit oracle (myopic, true R)",Bandit,422.8141069914742,422.8141069914742,479.6367344894461,0.0,0.0,0.8512508910708994,146.170859375,none,,
gate2D_bandit,N1600_noise0p5,1600,0.5,5,Bandit DM,Bandit,404.3218470651354,420.42955294452105,477.5980827412801,-0.2817582669460012,0.93625,0.04154218807106636,4.165234375,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,5,Bandit DM support top3,Bandit,427.84735157429924,420.42955294452105,477.5980827412801,0.1297531816219404,0.0,0.7475436055260972,123.895390625,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,5,Bandit IPS,Bandit,226.38175609618685,420.42955294452105,477.5980827412801,-3.39431147762934,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,5,Bandit IPS support top3,Bandit,428.43762913880494,420.42955294452105,477.5980827412801,0.14007840017494858,0.0,0.7576910198649293,125.946953125,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,5,Bandit DR,Bandit,404.3218470651354,420.42955294452105,477.5980827412801,-0.2817582669460012,0.93625,0.04154218807106636,4.165234375,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,5,Bandit DR support top3,Bandit,427.84735157429924,420.42955294452105,477.5980827412801,0.1297531816219404,0.0,0.7475436055260972,123.895390625,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,5,"Bandit oracle (myopic, true R)",Bandit,420.42955294452105,420.42955294452105,477.5980827412801,0.0,0.0,0.8464086031330261,152.087578125,none,,
gate2D_bandit,N1600_noise0p5,1600,0.5,6,Bandit DM,Bandit,404.37331416578456,420.4015625942231,477.26680319791535,-0.28186372304556495,0.93546875,0.04534689533119274,4.478125,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,6,Bandit DM support top3,Bandit,425.92983807287004,420.4015625942231,477.26680319791535,0.09721712983111859,0.0,0.802073495582656,140.411875,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,6,Bandit IPS,Bandit,226.03706815468257,420.4015625942231,477.26680319791535,-3.417984209266151,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,6,Bandit IPS support top3,Bandit,427.0385500548544,420.4015625942231,477.26680319791535,0.11671431247229022,0.0,0.796748453180131,138.84828125,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,6,Bandit DR,Bandit,404.37331416578456,420.4015625942231,477.26680319791535,-0.28186372304556495,0.93546875,0.04534689533119274,4.478125,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,6,Bandit DR support top3,Bandit,425.92983807287004,420.4015625942231,477.26680319791535,0.09721712983111859,0.0,0.802073495582656,140.411875,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,6,"Bandit oracle (myopic, true R)",Bandit,420.4015625942231,420.4015625942231,477.26680319791535,0.0,0.0,0.8532773322005833,156.089921875,none,,
gate2D_bandit,N1600_noise0p5,1600,0.5,7,Bandit DM,Bandit,318.0531873656473,422.5603637349696,478.8785864087379,-1.8556547314125256,0.98703125,0.007254086468710707,0.485546875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,7,Bandit DM support top3,Bandit,431.0784691533683,422.5603637349696,478.8785864087379,0.1512495425812903,0.0,0.785217157299929,139.33109375,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,7,Bandit IPS,Bandit,318.0531873656473,422.5603637349696,478.8785864087379,-1.8556547314125256,0.98703125,0.007254086468710707,0.485546875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,7,Bandit IPS support top3,Bandit,429.9747838702177,422.5603637349696,478.8785864087379,0.13165223942163906,0.0,0.7579827771832922,135.377734375,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,7,Bandit DR,Bandit,318.0531873656473,422.5603637349696,478.8785864087379,-1.8556547314125256,0.98703125,0.007254086468710707,0.485546875,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,7,Bandit DR support top3,Bandit,429.9747838702177,422.5603637349696,478.8785864087379,0.13165223942163906,0.0,0.7579827771832922,135.377734375,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,7,"Bandit oracle (myopic, true R)",Bandit,422.5603637349696,422.5603637349696,478.8785864087379,0.0,0.0,0.8483130136257404,150.515078125,none,,
gate2D_bandit,N1600_noise0p5,1600,0.5,8,Bandit DM,Bandit,316.91452847862104,421.64695137411786,478.1010548050897,-1.855178216115971,0.98828125,0.007337323807684881,0.44625,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,8,Bandit DM support top3,Bandit,429.94661520793,421.64695137411786,478.1010548050897,0.14701613043878003,0.0,0.7313522233549239,127.1571875,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,8,Bandit IPS,Bandit,316.91452847862104,421.64695137411786,478.1010548050897,-1.855178216115971,0.98828125,0.007337323807684881,0.44625,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,8,Bandit IPS support top3,Bandit,429.94661520793,421.64695137411786,478.1010548050897,0.14701613043878003,0.0,0.7313522233549239,127.1571875,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,8,Bandit DR,Bandit,316.91452847862104,421.64695137411786,478.1010548050897,-1.855178216115971,0.98828125,0.007337323807684881,0.44625,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,8,Bandit DR support top3,Bandit,429.2468448442816,421.64695137411786,478.1010548050897,0.13462074514134076,0.0,0.7490155871770099,131.75140625,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,8,"Bandit oracle (myopic, true R)",Bandit,421.64695137411786,421.64695137411786,478.1010548050897,0.0,0.0,0.8464664695536328,154.06328125,none,,
gate2D_bandit,N1600_noise0p5,1600,0.5,9,Bandit DM,Bandit,384.08512497278275,421.14554862217454,477.7638570902434,-0.6545660697421373,0.96390625,0.022786870422280496,1.49734375,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,9,Bandit DM support top3,Bandit,428.0104466910232,421.14554862217454,477.7638570902434,0.12124873127780365,0.0,0.8041138028967396,128.89265625,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,9,Bandit IPS,Bandit,280.70050222826234,421.14554862217454,477.7638570902434,-2.480558854440509,1.0,0.0,0.0,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,9,Bandit IPS support top3,Bandit,428.0104466910232,421.14554862217454,477.7638570902434,0.12124873127780365,0.0,0.8041138028967396,128.89265625,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,9,Bandit DR,Bandit,384.08512497278275,421.14554862217454,477.7638570902434,-0.6545660697421373,0.96390625,0.022786870422280496,1.49734375,none,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,9,Bandit DR support top3,Bandit,428.0104466910232,421.14554862217454,477.7638570902434,0.12124873127780365,0.0,0.8041138028967396,128.89265625,top3,2000.0,10.0
gate2D_bandit,N1600_noise0p5,1600,0.5,9,"Bandit oracle (myopic, true R)",Bandit,421.14554862217454,421.14554862217454,477.7638570902434,0.0,0.0,0.8482297729564207,150.22140625,none,,
